lon,lat,owner,watershed,type,form
-92.08012401,30.21313976,CITY-ROW,PLACENTIA,CURB INLET,
-92.08011477,30.21322718,CITY-ROW,CASEY SOUTH,CURB INLET,
-92.08076368,30.20896392,CITY-ROW,SPRINGFIELD NORTH,CURB INLET,
-92.08216983,30.20589976,CITY-ROW,SPRINGFIELD NORTH,CURB INLET,
-92.08162495,30.20656194,CITY-ROW,SPRINGFIELD NORTH,CURB INLET,
-92.08288649,30.20673486,CITY-ROW,CASEY SOUTH,CURB INLET,
-92.01804822,30.15843549,CITY-ROW,CASEY SOUTH,CURB INLET,
-92.01875329,30.15728479,CITY-ROW,CASEY SOUTH,CURB INLET,
-92.04305545,30.1712408,CITY-ROW,SPRINGFIELD NORTH,CURB INLET,
-92.04590904,30.18867839,CITY-ROW,CASEY SOUTH,CURB INLET,
-92.03940941,30.17523766,CITY-ROW,CASEY SOUTH,CURB INLET,
-92.03541435,30.19214639,CITY-ROW,CASEY SOUTH,CURB INLET,
-92.05033202,30.1851838,CITY-ROW,CASEY SOUTH,CURB INLET,
-92.04508241,30.18835192,CITY-ROW,PLACENTIA,CURB INLET,
-91.98600287,30.27417963,CITY-ROW,CASEY SOUTH,CURB INLET,
-92.03918084,30.14082363,CITY-ROW,CASEY SOUTH,CURB INLET,
-92.02716742,30.26905316,CITY-ROW,PLACENTIA,CURB INLET,
-92.02197885,30.14887881,CITY-ROW,CASEY SOUTH,CURB INLET,
-92.06600317,30.15582426,CITY-ROW,CASEY SOUTH,CURB INLET,
-92.06481615,30.15471974,CITY-ROW,CASEY SOUTH,CURB INLET,
-92.03481016,30.16814553,CITY-ROW,CASEY SOUTH,CURB INLET,
-92.02619807,30.23961272,CITY-ROW,SPRINGFIELD NORTH,CURB INLET,
-92.02619272,30.23979225,CITY-ROW,SPRINGFIELD NORTH,CURB INLET,
-92.02633393,30.26909191,CITY-ROW,CASEY SOUTH,CURB INLET,
-92.02547483,30.2702364,CITY-ROW,PLACENTIA,CURB INLET,
-92.03798911,30.14224768,CITY-ROW,SPRINGFIELD NORTH,CURB INLET,
-92.06858665,30.14987759,CITY-ROW,SPRINGFIELD NORTH,CURB INLET,
-92.06936789,30.15021697,CITY-ROW,CASEY SOUTH,CURB INLET,
-92.03707758,30.14233956,CITY-ROW,SPRINGFIELD NORTH,CURB INLET,
-92.03355536,30.16495223,CITY-ROW,PLACENTIA,CURB INLET,
-92.08601738,30.14898366,CITY-ROW,SPRINGFIELD NORTH,CURB INLET,
-92.03467414,30.16855817,CITY-ROW,CASEY SOUTH,CURB INLET,
-92.02345401,30.27365087,CITY-ROW,SPRINGFIELD NORTH,CURB INLET,
-92.02231698,30.27380522,CITY-ROW,SPRINGFIELD NORTH,CURB INLET,
-92.02259982,30.27382475,CITY-ROW,CASEY SOUTH,CURB INLET,
-92.02161449,30.27376373,CITY-ROW,PLACENTIA,CURB INLET,
-92.02110428,30.27347327,CITY-ROW,CASEY SOUTH,CURB INLET,
-92.04504082,30.21232071,CITY-ROW,CASEY SOUTH,CURB INLET,
-92.06889586,30.20490296,CITY-ROW,CASEY SOUTH,CURB INLET,
-92.09044182,30.17034785,CITY-ROW,CASEY SOUTH,CURB INLET,
-92.09009164,30.17052271,CITY-ROW,SPRINGFIELD NORTH,CURB INLET,
-92.08871399,30.17055507,CITY-ROW,CASEY SOUTH,CURB INLET,
-92.08771377,30.17093638,CITY-ROW,CASEY SOUTH,CURB INLET,
-92.08781371,30.17110101,CITY-ROW,SPRINGFIELD NORTH,CURB INLET,
-92.08744809,30.17123983,CITY-ROW,SPRINGFIELD NORTH,CURB INLET,
-92.08579876,30.17163305,CITY-ROW,CASEY SOUTH,CURB INLET,
-92.02393617,30.23046932,CITY-ROW,SPRINGFIELD NORTH,CURB INLET,
-92.02851279,30.2211906,CITY-ROW,CASEY SOUTH,CURB INLET,
-91.99537494,30.26573863,CITY-ROW,PLACENTIA,CURB INLET,
-91.99703678,30.26513237,CITY-ROW,SPRINGFIELD NORTH,CURB INLET,
-92.03272072,30.22961874,CITY-ROW,CASEY SOUTH,CURB INLET,
-92.02940647,30.24502423,CITY-ROW,PLACENTIA,CURB INLET,
-92.02980381,30.24487044,CITY-ROW,SPRINGFIELD NORTH,CURB INLET,
-92.03688995,30.2300328,CITY-ROW,CASEY SOUTH,CURB INLET,
-92.02607751,30.22023316,CITY-ROW,CASEY SOUTH,CURB INLET,
-92.02746401,30.23067744,CITY-ROW,CASEY SOUTH,CURB INLET,
-92.02963013,30.22964202,CITY-ROW,CASEY SOUTH,CURB INLET,
-92.02269399,30.22819472,CITY-ROW,CASEY SOUTH,CURB INLET,
-92.03069485,30.22503994,CITY-ROW,CASEY SOUTH,CURB INLET,
-92.03004479,30.22497731,CITY-ROW,CASEY SOUTH,CURB INLET,
-92.03406482,30.23912596,CITY-ROW,CASEY SOUTH,CURB INLET,
-92.06216409,30.21617738,CITY-ROW,CASEY SOUTH,CURB INLET,
-92.03055196,30.24482496,CITY-ROW,CASEY SOUTH,CURB INLET,
-92.03818852,30.224982,CITY-ROW,SPRINGFIELD NORTH,CURB INLET,
-92.03814065,30.22485928,CITY-ROW,SPRINGFIELD NORTH,CURB INLET,
-92.02298048,30.22692365,CITY-ROW,CASEY SOUTH,CURB INLET,
-92.03158376,30.22433851,CITY-ROW,CASEY SOUTH,CURB INLET,
-92.02187133,30.22176186,CITY-ROW,PLACENTIA,CURB INLET,
-92.03002421,30.22370627,CITY-ROW,CASEY SOUTH,CURB INLET,
-92.02965781,30.22351488,CITY-ROW,SPRINGFIELD NORTH,CURB INLET,
-92.02006188,30.21914053,CITY-ROW,SPRINGFIELD NORTH,CURB INLET,
-92.00787155,30.15983703,CITY-ROW,SPRINGFIELD NORTH,CURB INLET,
-92.00768485,30.15970816,CITY-ROW,SPRINGFIELD NORTH,CURB INLET,
-92.03547765,30.22209722,CITY-ROW,PLACENTIA,CURB INLET,
-92.02519096,30.14689318,CITY-ROW,SPRINGFIELD NORTH,CURB INLET,
-92.02512663,30.1468368,CITY-ROW,SPRINGFIELD NORTH,CURB INLET,
-92.07637429,30.19586608,CITY-ROW,SPRINGFIELD NORTH,CURB INLET,
-92.04647085,30.16382992,CITY-ROW,CASEY SOUTH,CURB INLET,
-92.04619681,30.16343195,CITY-ROW,CASEY SOUTH,CURB INLET,
-92.06854817,30.21922026,CITY-ROW,CASEY SOUTH,CURB INLET,
-92.01157664,30.22132209,CITY-ROW,CASEY SOUTH,CURB INLET,
-92.0114615,30.22136624,CITY-ROW,CASEY SOUTH,CURB INLET,
-92.00534934,30.24368708,CITY-ROW,CASEY SOUTH,CURB INLET,
-92.00462759,30.24402048,CITY-ROW,CASEY SOUTH,CURB INLET,
-92.04460329,30.1941341,CITY-ROW,SPRINGFIELD NORTH,CURB INLET,
-92.01973659,30.22692747,CITY-ROW,SPRINGFIELD NORTH,CURB INLET,
-92.00415379,30.24424607,CITY-ROW,CASEY SOUTH,CURB INLET,
-92.00419311,30.24405145,CITY-ROW,CASEY SOUTH,CURB INLET,
-92.00362718,30.24456521,CITY-ROW,CASEY SOUTH,CURB INLET,
-92.00130653,30.24549681,CITY-ROW,CASEY SOUTH,CURB INLET,
-91.99931739,30.24530678,CITY-ROW,SPRINGFIELD NORTH,CURB INLET,
-91.99969352,30.24534041,CITY-ROW,CASEY SOUTH,CURB INLET,
-92.01954162,30.22728967,CITY-ROW,PLACENTIA,CURB INLET,
-92.04752556,30.20240193,CITY-ROW,CASEY SOUTH,CURB INLET,
-92.01822458,30.22779062,CITY-ROW,SPRINGFIELD NORTH,CURB INLET,
-92.03501741,30.19544708,CITY-ROW,CASEY SOUTH,CURB INLET,
-92.05144148,30.19985938,CITY-ROW,CASEY SOUTH,CURB INLET,
-92.04904078,30.19791314,CITY-ROW,SPRINGFIELD NORTH,CURB INLET,
-92.006131,30.1620751,CITY-ROW,PLACENTIA,CURB INLET,
-92.00689757,30.16259011,CITY-ROW,SPRINGFIELD NORTH,CURB INLET,
-92.0189523,30.23145729,CITY-ROW,SPRINGFIELD NORTH,CURB INLET,
-92.01874212,30.22997051,CITY-ROW,SPRINGFIELD NORTH,CURB INLET,
-92.03367682,30.25053751,CITY-ROW,CASEY SOUTH,CURB INLET,
-92.01080589,30.21984018,CITY-ROW,SPRINGFIELD NORTH,CURB INLET,
-92.06099284,30.17319148,CITY-ROW,SPRINGFIELD NORTH,CURB INLET,
-92.0595325,30.16961286,CITY-ROW,SPRINGFIELD NORTH,CURB INLET,
-92.0614275,30.16739971,CITY-ROW,CASEY SOUTH,CURB INLET,
-92.06009108,30.16748656,CITY-ROW,SPRINGFIELD NORTH,CURB INLET,
-92.0458829,30.15881186,CITY-ROW,SPRINGFIELD NORTH,CURB INLET,
-92.00321852,30.18008799,CITY-ROW,CASEY SOUTH,CURB INLET,
-92.00350187,30.18052671,CITY-ROW,SPRINGFIELD NORTH,CURB INLET,
-92.00336821,30.18051415,CITY-ROW,CASEY SOUTH,CURB INLET,
-92.0050478,30.17986727,CITY-ROW,SPRINGFIELD NORTH,CURB INLET,
-92.0037826,30.17657665,CITY-ROW,SPRINGFIELD NORTH,CURB INLET,
-92.00384965,30.17705955,CITY-ROW,CASEY SOUTH,CURB INLET,
-92.00494753,30.17675125,CITY-ROW,CASEY SOUTH,CURB INLET,
-92.00391029,30.18019717,CITY-ROW,PLACENTIA,CURB INLET,
-92.00531669,30.18150996,CITY-ROW,PLACENTIA,CURB INLET,
-92.00494329,30.17765788,CITY-ROW,SPRINGFIELD NORTH,CURB INLET,
-92.01246639,30.18232342,CITY-ROW,CASEY SOUTH,CURB INLET,
-92.01143434,30.1829034,CITY-ROW,CASEY SOUTH,CURB INLET,
-92.01707303,30.18181937,CITY-ROW,CASEY SOUTH,CURB INLET,
-92.01676839,30.18173557,CITY-ROW,SPRINGFIELD NORTH,CURB INLET,
-92.01675574,30.18211411,CITY-ROW,CASEY SOUTH,CURB INLET,
-92.02709001,30.17480015,CITY-ROW,CASEY SOUTH,CURB INLET,
-92.02643672,30.1729585,CITY-ROW,CASEY SOUTH,CURB INLET,
-92.02535713,30.17332083,CITY-ROW,SPRINGFIELD NORTH,CURB INLET,
-92.0304324,30.17207765,CITY-ROW,CASEY SOUTH,CURB INLET,
-92.03530575,30.22175621,CITY-ROW,SPRINGFIELD NORTH,CURB INLET,
-92.02879974,30.23023806,CITY-ROW,SPRINGFIELD NORTH,CURB INLET,
-92.02851184,30.23144208,CITY-ROW,PLACENTIA,CURB INLET,
-92.02851817,30.23136507,CITY-ROW,SPRINGFIELD NORTH,CURB INLET,
-92.03635132,30.13387217,CITY-ROW,SPRINGFIELD NORTH,CURB INLET,
-92.03633867,30.13388484,CITY-ROW,CASEY SOUTH,CURB INLET,
-91.99573871,30.26419612,CITY-ROW,CASEY SOUTH,CURB INLET,
-91.99633739,30.26408152,CITY-ROW,CASEY SOUTH,CURB INLET,
-92.03660617,30.23334341,CITY-ROW,CASEY SOUTH,CURB INLET,
-92.02710165,30.23154925,CITY-ROW,SPRINGFIELD NORTH,CURB INLET,
-92.03441953,30.23401463,CITY-ROW,SPRINGFIELD NORTH,CURB INLET,
-92.03255409,30.2227317,CITY-ROW,CASEY SOUTH,CURB INLET,
-92.02931019,30.22543628,CITY-ROW,CASEY SOUTH,CURB INLET,
-92.02931019,30.22543628,CITY-ROW,SPRINGFIELD NORTH,CURB INLET,
-92.02747287,30.22665602,CITY-ROW,CASEY SOUTH,CURB INLET,
-92.02801468,30.22729644,CITY-ROW,CASEY SOUTH,CURB INLET,
-92.05147992,30.14261152,CITY-ROW,CASEY SOUTH,CURB INLET,
-91.99270478,30.26317502,CITY-ROW,CASEY SOUTH,CURB INLET,
-92.02528176,30.2188294,CITY-ROW,SPRINGFIELD NORTH,CURB INLET,
-92.01987083,30.23647841,CITY-ROW,CASEY SOUTH,CURB INLET,
-92.03942716,30.22470527,CITY-ROW,PLACENTIA,CURB INLET,
-92.04804738,30.14598159,CITY-ROW,CASEY SOUTH,CURB INLET,
-92.0474601,30.14566253,CITY-ROW,CASEY SOUTH,CURB INLET,
-92.02362427,30.22049818,CITY-ROW,SPRINGFIELD NORTH,CURB INLET,
-92.02375178,30.22057389,CITY-ROW,SPRINGFIELD NORTH,CURB INLET,
-92.04766501,30.14398123,CITY-ROW,CASEY SOUTH,CURB INLET,
-92.03333878,30.22860861,CITY-ROW,PLACENTIA,CURB INLET,
-92.0327296,30.22811141,CITY-ROW,CASEY SOUTH,CURB INLET,
-92.02821467,30.21732522,CITY-ROW,CASEY SOUTH,CURB INLET,
-92.00632818,30.15873023,CITY-ROW,CASEY SOUTH,CURB INLET,
-92.02526925,30.21873664,CITY-ROW,SPRINGFIELD NORTH,CURB INLET,
-92.0005467,30.15874535,CITY-ROW,CASEY SOUTH,CURB INLET,
-92.00118795,30.15933909,CITY-ROW,SPRINGFIELD NORTH,CURB INLET,
-92.0577076,30.1568038,CITY-ROW,SPRINGFIELD NORTH,CURB INLET,
-92.05949699,30.15717051,CITY-ROW,SPRINGFIELD NORTH,CURB INLET,
-92.05981532,30.15685642,CITY-ROW,SPRINGFIELD NORTH,CURB INLET,
-92.05996596,30.15665568,CITY-ROW,SPRINGFIELD NORTH,CURB INLET,
-92.06194796,30.16067014,CITY-ROW,SPRINGFIELD NORTH,CURB INLET,
-92.03164231,30.16688263,CITY-ROW,CASEY SOUTH,CURB INLET,
-92.07146804,30.20392252,CITY-ROW,SPRINGFIELD NORTH,CURB INLET,
-92.07143486,30.20412976,CITY-ROW,SPRINGFIELD NORTH,CURB INLET,
-92.07169758,30.2056079,CITY-ROW,CASEY SOUTH,CURB INLET,
-92.03084926,30.16772954,CITY-ROW,CASEY SOUTH,CURB INLET,
-92.07060354,30.20635087,CITY-ROW,SPRINGFIELD NORTH,CURB INLET,
-92.0313988,30.16817325,CITY-ROW,CASEY SOUTH,CURB INLET,
-92.03018949,30.13705517,CITY-ROW,CASEY SOUTH,CURB INLET,
-92.0292721,30.13705793,CITY-ROW,CASEY SOUTH,CURB INLET,
-92.02919126,30.13861658,CITY-ROW,CASEY SOUTH,CURB INLET,
-92.02911774,30.13870719,CITY-ROW,CASEY SOUTH,CURB INLET,
-92.01477793,30.18519527,CITY-ROW,CASEY SOUTH,CURB INLET,
-92.01482316,30.18497902,CITY-ROW,SPRINGFIELD NORTH,CURB INLET,
-92.07525241,30.18487097,CITY-ROW,SPRINGFIELD NORTH,CURB INLET,
-92.06273164,30.16382346,CITY-ROW,SPRINGFIELD NORTH,CURB INLET,
-91.99874233,30.20211541,CITY-ROW,SPRINGFIELD NORTH,CURB INLET,
-92.00904224,30.28249959,CITY-ROW,CASEY SOUTH,CURB INLET,
-92.00928223,30.28008003,CITY-ROW,SPRINGFIELD NORTH,CURB INLET,
-92.07514218,30.20127562,CITY-ROW,CASEY SOUTH,CURB INLET,
-92.07513294,30.20007275,CITY-ROW,SPRINGFIELD NORTH,CURB INLET,
-91.99890527,30.20222762,CITY-ROW,CASEY SOUTH,CURB INLET,
-91.99881681,30.20206803,CITY-ROW,SPRINGFIELD NORTH,CURB INLET,
-91.99850749,30.2010179,CITY-ROW,CASEY SOUTH,CURB INLET,
-92.00927552,30.28259473,CITY-ROW,SPRINGFIELD NORTH,CURB INLET,
-92.00913245,30.28167848,CITY-ROW,CASEY SOUTH,CURB INLET,
-92.02653841,30.17973718,CITY-ROW,SPRINGFIELD NORTH,CURB INLET,
-92.04179445,30.26217327,CITY-ROW,CASEY SOUTH,CURB INLET,
-92.03999524,30.27489683,CITY-ROW,SPRINGFIELD NORTH,CURB INLET,
-92.0386974,30.27450209,CITY-ROW,CASEY SOUTH,CURB INLET,
-92.03851955,30.27448274,CITY-ROW,SPRINGFIELD NORTH,CURB INLET,
-92.03655982,30.27423295,CITY-ROW,SPRINGFIELD NORTH,CURB INLET,
-92.03578428,30.27436429,CITY-ROW,SPRINGFIELD NORTH,CURB INLET,
-92.03500741,30.27426758,CITY-ROW,CASEY SOUTH,CURB INLET,
-92.03422879,30.27417002,CITY-ROW,CASEY SOUTH,CURB INLET,
-92.03304541,30.27378673,CITY-ROW,CASEY SOUTH,CURB INLET,
-92.03228116,30.27391614,CITY-ROW,SPRINGFIELD NORTH,CURB INLET,
-92.03123744,30.27378228,CITY-ROW,CASEY SOUTH,CURB INLET,
-92.02967007,30.27358043,CITY-ROW,CASEY SOUTH,CURB INLET,
-92.02855666,30.27345121,CITY-ROW,SPRINGFIELD NORTH,CURB INLET,
-92.02878952,30.27332348,CITY-ROW,CASEY SOUTH,CURB INLET,
-92.02701115,30.27350771,CITY-ROW,CASEY SOUTH,CURB INLET,
-92.02639721,30.27362365,CITY-ROW,CASEY SOUTH,CURB INLET,
-92.03361615,30.19268349,CITY-ROW,CASEY SOUTH,CURB INLET,
-92.03135036,30.18908832,CITY-ROW,SPRINGFIELD NORTH,CURB INLET,
-92.03149811,30.18835968,CITY-ROW,CASEY SOUTH,CURB INLET,
-92.0373797,30.19016699,CITY-ROW,SPRINGFIELD NORTH,CURB INLET,
-92.03732298,30.19023217,CITY-ROW,CASEY SOUTH,CURB INLET,
-92.03598471,30.18976234,CITY-ROW,PLACENTIA,CURB INLET,
-92.03621316,30.19099131,CITY-ROW,SPRINGFIELD NORTH,CURB INLET,
-92.0362673,30.19163474,CITY-ROW,CASEY SOUTH,CURB INLET,
-92.03709447,30.19345993,CITY-ROW,CASEY SOUTH,CURB INLET,
-92.03510081,30.18743231,CITY-ROW,CASEY SOUTH,CURB INLET,
-92.02412638,30.16069875,CITY-ROW,CASEY SOUTH,CURB INLET,
-92.02589513,30.28898223,CITY-ROW,PLACENTIA,CURB INLET,
-92.00805796,30.19203377,CITY-ROW,SPRINGFIELD NORTH,CURB INLET,
-92.08207957,30.17179443,CITY-ROW,CASEY SOUTH,CURB INLET,
-92.0826895,30.17187535,CITY-ROW,CASEY SOUTH,CURB INLET,
-92.08330475,30.17208107,CITY-ROW,CASEY SOUTH,CURB INLET,
-92.08379985,30.1721254,CITY-ROW,SPRINGFIELD NORTH,CURB INLET,
-91.99013566,30.23029358,CITY-ROW,CASEY SOUTH,CURB INLET,
-91.99007345,30.23023899,CITY-ROW,SPRINGFIELD NORTH,CURB INLET,
-91.9921171,30.26604744,CITY-ROW,SPRINGFIELD NORTH,CURB INLET,
-92.0213032,30.23982599,CITY-ROW,CASEY SOUTH,CURB INLET,
-92.02080177,30.2389138,CITY-ROW,CASEY SOUTH,CURB INLET,
-92.02097493,30.23922745,CITY-ROW,CASEY SOUTH,CURB INLET,
-92.02531148,30.24222172,CITY-ROW,CASEY SOUTH,CURB INLET,
-92.02336365,30.22086643,CITY-ROW,CASEY SOUTH,CURB INLET,
-92.02287799,30.23947703,CITY-ROW,CASEY SOUTH,CURB INLET,
-92.02323638,30.23878927,CITY-ROW,PLACENTIA,CURB INLET,
-92.02412767,30.23901459,CITY-ROW,CASEY SOUTH,GRATE INLET,
-92.02359218,30.23892729,CITY-ROW,CASEY SOUTH,CURB INLET,
-92.02386292,30.22157338,CITY-ROW,CASEY SOUTH,CURB INLET,
-92.02391341,30.22117419,CITY-ROW,CASEY SOUTH,CURB INLET,
-92.03120767,30.24292165,CITY-ROW,CASEY SOUTH,CURB INLET,
-92.03149724,30.24297323,CITY-ROW,CASEY SOUTH,CURB INLET,
-91.99413874,30.26457828,CITY-ROW,CASEY SOUTH,CURB INLET,
-91.99319835,30.26607337,CITY-ROW,CASEY SOUTH,CURB INLET,
-92.02655146,30.24254535,CITY-ROW,CASEY SOUTH,CURB INLET,
-92.02499893,30.24523539,CITY-ROW,CASEY SOUTH,CURB INLET,
-92.03365697,30.24671896,CITY-ROW,PLACENTIA,CURB INLET,
-92.03048475,30.24945168,CITY-ROW,CASEY SOUTH,CURB INLET,
-92.03084798,30.24941921,CITY-ROW,CASEY SOUTH,CURB INLET,
-92.018278,30.24467146,CITY-ROW,CASEY SOUTH,CURB INLET,
-92.01877188,30.24530193,CITY-ROW,CASEY SOUTH,CURB INLET,
-92.01297072,30.23143004,CITY-ROW,CASEY SOUTH,CURB INLET,
-92.01298319,30.23096245,CITY-ROW,CASEY SOUTH,CURB INLET,
-92.01260738,30.23092709,CITY-ROW,CASEY SOUTH,CURB INLET,
-92.03430982,30.24961481,CITY-ROW,CASEY SOUTH,CURB INLET,
-92.01982102,30.23927313,CITY-ROW,CASEY SOUTH,CURB INLET,
-92.02327308,30.24934024,CITY-ROW,CASEY SOUTH,CURB INLET,
-92.01097606,30.22586791,CITY-ROW,CASEY SOUTH,CURB INLET,
-92.01108364,30.22582319,CITY-ROW,CASEY SOUTH,CURB INLET,
-92.06024206,30.24024996,CITY-ROW,CASEY SOUTH,CURB INLET,
-92.04210227,30.15892916,CITY-ROW,SPRINGFIELD NORTH,CURB INLET,
-92.04420338,30.16049992,CITY-ROW,CASEY SOUTH,CURB INLET,
-92.04261553,30.16147977,CITY-ROW,CASEY SOUTH,CURB INLET,
-92.01351702,30.2284157,CITY-ROW,SPRINGFIELD NORTH,CURB INLET,
-92.03242507,30.24872617,CITY-ROW,CASEY SOUTH,CURB INLET,
-92.01794971,30.24537869,CITY-ROW,SPRINGFIELD NORTH,CURB INLET,
-92.00509076,30.19608224,CITY-ROW,CASEY SOUTH,CURB INLET,
-92.00591678,30.19559325,CITY-ROW,PLACENTIA,CURB INLET,
-92.00392153,30.1971594,CITY-ROW,CASEY SOUTH,CURB INLET,
-92.02732065,30.24908951,CITY-ROW,PLACENTIA,CURB INLET,
-92.01255222,30.19705316,CITY-ROW,CASEY SOUTH,CURB INLET,
-91.99255652,30.15705963,CITY-ROW,CASEY SOUTH,CURB INLET,
-92.01843932,30.24531619,CITY-ROW,CASEY SOUTH,CURB INLET,
-92.01831707,30.2452772,CITY-ROW,SPRINGFIELD NORTH,CURB INLET,
-92.01766477,30.24528154,CITY-ROW,CASEY SOUTH,CURB INLET,
-92.00442038,30.19656466,CITY-ROW,CASEY SOUTH,CURB INLET,
-92.02952985,30.24926729,CITY-ROW,PLACENTIA,CURB INLET,
-92.02946765,30.24933636,CITY-ROW,SPRINGFIELD NORTH,CURB INLET,
-92.02966444,30.24935939,CITY-ROW,CASEY SOUTH,CURB INLET,
-92.02930329,30.24924128,CITY-ROW,CASEY SOUTH,CURB INLET,
-92.01298904,30.2293858,CITY-ROW,CASEY SOUTH,CURB INLET,
-92.02843536,30.23556619,CITY-ROW,CASEY SOUTH,CURB INLET,
-92.02851846,30.23506748,CITY-ROW,SPRINGFIELD NORTH,CURB INLET,
-92.01641999,30.23620362,CITY-ROW,CASEY SOUTH,CURB INLET,
-92.01528456,30.23576972,CITY-ROW,SPRINGFIELD NORTH,CURB INLET,
-92.0147513,30.23664979,CITY-ROW,CASEY SOUTH,CURB INLET,
-92.02078331,30.23308324,CITY-ROW,CASEY SOUTH,CURB INLET,
-92.0711779,30.20235149,CITY-ROW,CASEY SOUTH,CURB INLET,
-92.01213507,30.23280465,CITY-ROW,CASEY SOUTH,CURB INLET,
-92.01427037,30.23233213,CITY-ROW,CASEY SOUTH,CURB INLET,
-92.03022971,30.23596968,CITY-ROW,CASEY SOUTH,CURB INLET,
-92.03053319,30.22216052,CITY-ROW,PLACENTIA,CURB INLET,
-92.02982131,30.22210478,CITY-ROW,CASEY SOUTH,CURB INLET,
-92.03099052,30.22467928,CITY-ROW,CASEY SOUTH,CURB INLET,
-91.99433261,30.26299633,CITY-ROW,CASEY SOUTH,CURB INLET,
-91.99397635,30.2620805,CITY-ROW,CASEY SOUTH,CURB INLET,
-92.02073449,30.23048901,CITY-ROW,SPRINGFIELD NORTH,CURB INLET,
-92.0217594,30.23049238,CITY-ROW,CASEY SOUTH,CURB INLET,
-92.00599001,30.2483214,CITY-ROW,CASEY SOUTH,CURB INLET,
-92.04619101,30.15483413,CITY-ROW,CASEY SOUTH,CURB INLET,
-91.98585985,30.21635201,CITY-ROW,CASEY SOUTH,CURB INLET,
-91.9845807,30.21644492,CITY-ROW,CASEY SOUTH,CURB INLET,
-91.98432881,30.21683038,CITY-ROW,CASEY SOUTH,CURB INLET,
-92.0286165,30.19726146,CITY-ROW,SPRINGFIELD NORTH,CURB INLET,
-92.02642477,30.19620402,CITY-ROW,SPRINGFIELD NORTH,CURB INLET,
-92.02655973,30.19631725,CITY-ROW,CASEY SOUTH,CURB INLET,
-92.01515722,30.29069245,CITY-ROW,CASEY SOUTH,CURB INLET,
-92.01472544,30.29103072,CITY-ROW,SPRINGFIELD NORTH,CURB INLET,
-91.99350692,30.27864938,CITY-ROW,CASEY SOUTH,CURB INLET,
-91.99365974,30.27866211,CITY-ROW,CASEY SOUTH,CURB INLET,
-92.0016483,30.27974719,CITY-ROW,CASEY SOUTH,CURB INLET,
-92.09476202,30.15101451,CITY-ROW,CASEY SOUTH,CURB INLET,
-92.01471992,30.18899361,CITY-ROW,SPRINGFIELD NORTH,CURB INLET,
-92.01489087,30.18949347,CITY-ROW,SPRINGFIELD NORTH,CURB INLET,
-92.0154191,30.19044146,CITY-ROW,CASEY SOUTH,CURB INLET,
-92.0155745,30.19097189,CITY-ROW,CASEY SOUTH,CURB INLET,
-92.05627225,30.20524997,CITY-ROW,CASEY SOUTH,CURB INLET,
-92.05519045,30.20406576,CITY-ROW,CASEY SOUTH,CURB INLET,
-92.05395961,30.17677077,CITY-ROW,CASEY SOUTH,CURB INLET,
-92.01469126,30.21448336,CITY-ROW,CASEY SOUTH,CURB INLET,
-92.06685138,30.18668662,CITY-ROW,CASEY SOUTH,CURB INLET,
-92.01292918,30.19013806,CITY-ROW,CASEY SOUTH,CURB INLET,
-92.02831672,30.29307104,CITY-ROW,CASEY SOUTH,CURB INLET,
-92.00953781,30.23633103,CITY-ROW,CASEY SOUTH,CURB INLET,
-92.02725971,30.24988966,CITY-ROW,CASEY SOUTH,CURB INLET,
-92.0740009,30.16321674,CITY-ROW,CASEY SOUTH,CURB INLET,
-92.01417834,30.15270538,CITY-ROW,PLACENTIA,CURB INLET,
-91.99288871,30.27677164,CITY-ROW,CASEY SOUTH,CURB INLET,
-92.02700487,30.24639836,CITY-ROW,CASEY SOUTH,CURB INLET,
-92.03888915,30.15151807,CITY-ROW,CASEY SOUTH,CURB INLET,
-92.03898569,30.15143012,CITY-ROW,CASEY SOUTH,CURB INLET,
-92.04128443,30.16983342,CITY-ROW,CASEY SOUTH,CURB INLET,
-92.04219512,30.17064224,CITY-ROW,CASEY SOUTH,CURB INLET,
-92.04464315,30.1716295,CITY-ROW,PLACENTIA,CURB INLET,
-92.04453635,30.17095436,CITY-ROW,CASEY SOUTH,CURB INLET,
-92.04416656,30.1688875,CITY-ROW,CASEY SOUTH,CURB INLET,
-92.04180832,30.16866118,CITY-ROW,CASEY SOUTH,CURB INLET,
-92.04231772,30.16821679,CITY-ROW,CASEY SOUTH,CURB INLET,
-92.0423757,30.16866929,CITY-ROW,CASEY SOUTH,CURB INLET,
-92.04256993,30.16896034,CITY-ROW,CASEY SOUTH,CURB INLET,
-92.04760692,30.17529449,CITY-ROW,CASEY SOUTH,CURB INLET,
-92.04665871,30.17519768,CITY-ROW,CASEY SOUTH,CURB INLET,
-92.04708971,30.17627896,CITY-ROW,CASEY SOUTH,CURB INLET,
-92.04692123,30.17599116,CITY-ROW,PLACENTIA,CURB INLET,
-92.03741341,30.17311722,CITY-ROW,CASEY SOUTH,CURB INLET,
-92.03981516,30.17314969,CITY-ROW,PLACENTIA,CURB INLET,
-92.08574264,30.19678707,CITY-ROW,CASEY SOUTH,CURB INLET,
-92.01051888,30.16098028,CITY-ROW,CASEY SOUTH,CURB INLET,
-92.02357001,30.25271269,CITY-ROW,CASEY SOUTH,CURB INLET,
-92.02317665,30.25266498,CITY-ROW,CASEY SOUTH,CURB INLET,
